Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Laundering Type
2022/08/24 11:44,020,8001401D0,003,800108800,14110.93,Euro,14110.93,Euro,ACH,1,FAN-OUT
2022/08/25 00:23,020,8001401D0,014,80010A2E0,2450.05,Euro,2450.05,Euro,ACH,1,FAN-OUT
2022/08/25 12:05,020,8001401D0,012,80014CF20,7912.09,Euro,7912.09,Euro,ACH,1,FAN-OUT
2022/08/29 18:34,020,8001401D0,000,80006DFE0,14557.46,US Dollar,14557.46,US Dollar,ACH,1,FAN-OUT
2022/08/31 10:03,020,8001401D0,014,800109A40,15343.27,Euro,15343.27,Euro,ACH,1,FAN-OUT
2022/09/02 06:16,020,8001401D0,000,800071D00,16883.31,US Dollar,16883.31,US Dollar,ACH,1,FAN-OUT
2022/09/02 09:41,020,8001401D0,00214,80011D160,7003.99,US Dollar,7003.99,US Dollar,ACH,1,FAN-OUT
2022/09/03 16:41,020,8001401D0,020,80006E700,8963.29,US Dollar,8963.29,US Dollar,ACH,1,FAN-OUT
2022/09/04 13:40,020,8001401D0,00140879,8521FBDF0,439.59,Euro,439.59,Euro,ACH,1,FAN-OUT
2022/09/04 14:56,020,8001401D0,001,8000807D0,157166738.29,Euro,157166738.29,Euro,ACH,1,FAN-OUT
2022/08/01 01:48,0159430,818B88960,0116505,807142E30,9036.48,Euro,9036.48,Euro,ACH,1,FAN-OUT
2022/08/07 10:33,0159430,818B88960,0067329,818F46720,189584.09,Rupee,189584.09,Rupee,ACH,1,FAN-OUT
2022/08/07 11:12,0159430,818B88960,02310,800232440,15762.41,US Dollar,15762.41,US Dollar,ACH,1,FAN-OUT
2022/08/10 16:45,0159430,818B88960,0033356,81DF6B430,18543.03,US Dollar,18543.03,US Dollar,ACH,1,FAN-OUT
2022/08/12 09:43,0159430,818B88960,013119,802C49300,5912.29,Euro,5912.29,Euro,ACH,1,FAN-OUT
2022/08/13 18:03,0159430,818B88960,011520,8010F5C60,7066.83,Euro,7066.83,Euro,ACH,1,FAN-OUT
2022/08/17 09:32,0159430,818B88960,0012284,804852DC0,8138.48,Euro,8138.48,Euro,ACH,1,FAN-OUT
2022/08/18 14:26,0159430,818B88960,0123621,81A422AD0,12374.81,US Dollar,12374.81,US Dollar,ACH,1,FAN-OUT
2022/08/18 17:34,0159430,818B88960,0216360,80D07FA90,20687.36,Yuan,20687.36,Yuan,ACH,1,FAN-OUT
2022/08/21 21:18,0159430,818B88960,0164507,818152DA0,38898823.28,Rupee,38898823.28,Rupee,ACH,1,FAN-OUT
2022/08/23 05:47,0159430,818B88960,0131244,817B54FB0,19209.13,US Dollar,19209.13,US Dollar,ACH,1,FAN-OUT
2022/08/23 10:48,0159430,818B88960,0061883,81874E7A0,8071.99,US Dollar,8071.99,US Dollar,ACH,1,FAN-OUT
2022/08/26 09:49,0159430,818B88960,0081243,81C729CA0,382370.73,Ruble,382370.73,Ruble,ACH,1,FAN-OUT
2022/08/30 19:54,0159430,818B88960,0165957,818D04EA0,93754.23,Rupee,93754.23,Rupee,ACH,1,FAN-OUT
2022/09/02 04:07,0159430,818B88960,0072043,81A79AD60,1128827.66,Ruble,1128827.66,Ruble,ACH,1,FAN-OUT
2022/09/03 20:04,0159430,818B88960,016811,80566C5E0,18131.70,US Dollar,18131.70,US Dollar,ACH,1,FAN-OUT
2022/08/03 14:23,01818,801E02DA0,001148,805E821E0,16821.65,Euro,16821.65,Euro,ACH,1,STACK
2022/08/03 16:53,001148,805E821E0,007611,808ADDA60,16749.50,Euro,16749.50,Euro,ACH,1,STACK
2022/08/17 08:35,0010836,8221487B0,0272142,81DA25260,406708.25,Ruble,406708.25,Ruble,ACH,1,STACK
2022/09/08 07:36,0272142,81DA25260,024527,804CACF60,4550.88,Euro,4550.88,Euro,ACH,1,STACK
2022/08/07 08:13,024082,81C7F00B0,02408,800318D50,13340.77,Euro,13340.77,Euro,ACH,1,STACK
2022/08/15 19:06,02408,800318D50,00867,804118910,16497.48,US Dollar,16497.48,US Dollar,ACH,1,STACK
2022/08/01 13:51,0164892,8194784C0,001046,800C93010,5361.12,US Dollar,5361.12,US Dollar,ACH,1,STACK
2022/08/20 14:29,001046,800C93010,0019795,808F8F9C0,35906.65,Yuan,35906.65,Yuan,ACH,1,STACK
2022/08/09 13:12,0089616,8216F7A50,0146309,82176EF50,53724.74,Yuan,53724.74,Yuan,ACH,1,STACK
2022/09/03 05:06,0146309,82176EF50,021617,808AE6470,6915.05,Euro,6915.05,Euro,ACH,1,STACK
2022/08/09 06:19,0018857,80A3366C0,005784,80809CBC0,10308.59,Euro,10308.59,Euro,ACH,1,STACK
2022/08/18 11:04,005784,80809CBC0,021794,80A71BC70,10410.47,Euro,10410.47,Euro,ACH,1,STACK
2022/08/14 13:19,0064485,81AB11270,015019,8139C4550,17267.81,US Dollar,17267.81,US Dollar,ACH,1,STACK
2022/08/30 09:24,015019,8139C4550,0021847,81C894230,15279.86,Euro,15279.86,Euro,ACH,1,STACK
2022/08/02 03:57,0220845,80CE56F20,022602,8021B5C70,14280.57,Euro,14280.57,Euro,ACH,1,STACK
2022/08/27 12:06,022602,8021B5C70,0225435,81AB9BE40,14280.57,Euro,14280.57,Euro,ACH,1,STACK
2022/08/05 13:09,0263789,81A46AD50,0035610,80F39FAC0,87676.46,Yuan,87676.46,Yuan,ACH,1,STACK
2022/08/28 07:00,0035610,80F39FAC0,002416,801343540,11583.54,Euro,11583.54,Euro,ACH,1,STACK
2022/08/09 16:52,0252069,814372A60,0076716,820267690,7239.47,US Dollar,7239.47,US Dollar,ACH,1,STACK
2022/08/24 18:21,0076716,820267690,0013104,80D524A50,47487.41,Yuan,47487.41,Yuan,ACH,1,STACK
2022/08/16 05:38,0034562,823C61990,0230520,823BFE850,17332.10,US Dollar,17332.10,US Dollar,ACH,1,STACK
2022/08/28 23:20,0230520,823BFE850,0034562,823C61990,17129.28,US Dollar,17129.28,US Dollar,ACH,1,STACK
2022/08/01 02:24,001046,8007D8220,015598,803FDA730,2386.14,US Dollar,2386.14,US Dollar,ACH,1,SCATTER-GATHER
2022/08/22 19:39,015598,803FDA730,024528,803874490,2011.31,US Dollar,2011.31,US Dollar,ACH,1,SCATTER-GATHER
2022/08/01 13:00,001046,8007D8220,00357,8008A8560,3779.46,Euro,3779.46,Euro,ACH,1,SCATTER-GATHER
2022/08/23 19:43,00357,8008A8560,024528,803874490,4330.81,US Dollar,4330.81,US Dollar,ACH,1,SCATTER-GATHER
2022/08/02 09:43,001046,8007D8220,02408,8010411A0,9347.40,Euro,9347.40,Euro,ACH,1,SCATTER-GATHER
2022/08/24 18:43,02408,8010411A0,024528,803874490,10604.04,US Dollar,10604.04,US Dollar,ACH,1,SCATTER-GATHER
2022/08/02 17:30,001046,8007D8220,02597,800A4F140,998.31,US Dollar,998.31,US Dollar,ACH,1,SCATTER-GATHER
2022/08/25 09:10,02597,800A4F140,024528,803874490,998.31,US Dollar,998.31,US Dollar,ACH,1,SCATTER-GATHER
2022/08/06 14:43,001046,8007D8220,02609,80263AFC0,6615.94,Euro,6615.94,Euro,ACH,1,SCATTER-GATHER
2022/08/25 16:14,02609,80263AFC0,024528,803874490,9419.44,US Dollar,9419.44,US Dollar,ACH,1,SCATTER-GATHER
2022/08/06 18:46,001046,8007D8220,012582,8015C75F0,250.87,US Dollar,250.87,US Dollar,ACH,1,SCATTER-GATHER
2022/08/26 09:41,012582,8015C75F0,024528,803874490,227.06,US Dollar,227.06,US Dollar,ACH,1,SCATTER-GATHER
2022/08/07 16:25,001046,8007D8220,011,8004C3A90,302.59,Euro,302.59,Euro,ACH,1,SCATTER-GATHER
2022/08/26 19:49,011,8004C3A90,024528,803874490,362.23,US Dollar,362.23,US Dollar,ACH,1,SCATTER-GATHER
2022/08/10 09:06,001046,8007D8220,016630,803296630,6694.35,Euro,6694.35,Euro,ACH,1,SCATTER-GATHER
2022/08/27 15:53,016630,803296630,024528,803874490,7844.32,US Dollar,7844.32,US Dollar,ACH,1,SCATTER-GATHER
2022/08/11 05:45,001046,8007D8220,011796,800AF9A80,6960.68,US Dollar,6960.68,US Dollar,ACH,1,SCATTER-GATHER
2022/08/27 17:12,011796,800AF9A80,024528,803874490,6960.68,US Dollar,6960.68,US Dollar,ACH,1,SCATTER-GATHER
2022/08/12 01:35,001046,8007D8220,001442,80373CEE0,8293.07,Euro,8293.07,Euro,ACH,1,SCATTER-GATHER
2022/08/28 01:26,001442,80373CEE0,024528,803874490,9160.27,US Dollar,9160.27,US Dollar,ACH,1,SCATTER-GATHER
2022/08/12 11:28,001046,8007D8220,01347,80050BC00,6428.57,Euro,6428.57,Euro,ACH,1,SCATTER-GATHER
2022/08/29 16:19,01347,80050BC00,024528,803874490,7532.90,US Dollar,7532.90,US Dollar,ACH,1,SCATTER-GATHER
2022/08/14 23:38,001046,8007D8220,011,8019FC850,13652.91,US Dollar,13652.91,US Dollar,ACH,1,SCATTER-GATHER
2022/08/30 14:06,011,8019FC850,024528,803874490,11514.52,US Dollar,11514.52,US Dollar,ACH,1,SCATTER-GATHER
2022/08/18 11:35,001046,8007D8220,004191,804260420,10191.82,Euro,10191.82,Euro,ACH,1,SCATTER-GATHER
2022/08/30 21:17,004191,804260420,024528,803874490,11731.63,US Dollar,11731.63,US Dollar,ACH,1,SCATTER-GATHER
2022/08/22 05:39,001046,8007D8220,01938,804336B40,9717.98,Euro,9717.98,Euro,ACH,1,SCATTER-GATHER
2022/09/01 06:05,01938,804336B40,024528,803874490,11363.74,US Dollar,11363.74,US Dollar,ACH,1,SCATTER-GATHER
2022/08/22 13:45,001046,8007D8220,0010995,80410EE80,10060.39,Euro,10060.39,Euro,ACH,1,SCATTER-GATHER
2022/09/01 13:55,0010995,80410EE80,024528,803874490,9694.84,US Dollar,9694.84,US Dollar,ACH,1,SCATTER-GATHER
2022/08/01 02:10,0230963,812EEDE00,0158750,81A8EF7F0,63211786.37,US Dollar,63211786.37,US Dollar,ACH,1,SCATTER-GATHER
2022/08/14 13:17,0158750,81A8EF7F0,0013146,815501150,63211786.37,US Dollar,63211786.37,US Dollar,ACH,1,SCATTER-GATHER
2022/08/01 04:35,0230963,812EEDE00,0146899,81B9A37C0,41680.75,Yuan,41680.75,Yuan,ACH,1,SCATTER-GATHER
2022/08/21 05:05,0146899,81B9A37C0,0013146,815501150,6223.24,US Dollar,6223.24,US Dollar,ACH,1,SCATTER-GATHER
2022/08/04 08:14,0230963,812EEDE00,008483,81398AAA0,18488.39,US Dollar,18488.39,US Dollar,ACH,1,SCATTER-GATHER
2022/08/22 06:09,008483,81398AAA0,0013146,815501150,18488.39,US Dollar,18488.39,US Dollar,ACH,1,SCATTER-GATHER
2022/08/09 21:44,0230963,812EEDE00,012,800D62300,103818.53,Yuan,103818.53,Yuan,ACH,1,SCATTER-GATHER
2022/08/23 17:50,012,800D62300,0013146,815501150,15500.86,US Dollar,15500.86,US Dollar,ACH,1,SCATTER-GATHER
2022/08/11 21:26,0230963,812EEDE00,004744,8061BF610,17768.27,US Dollar,17768.27,US Dollar,ACH,1,SCATTER-GATHER
2022/08/24 02:46,004744,8061BF610,0013146,815501150,21122.33,US Dollar,21122.33,US Dollar,ACH,1,SCATTER-GATHER
2022/08/12 09:19,0230963,812EEDE00,0118676,80A8FE480,11483.56,US Dollar,11483.56,US Dollar,ACH,1,SCATTER-GATHER
2022/08/25 14:55,0118676,80A8FE480,0013146,815501150,11483.56,US Dollar,11483.56,US Dollar,ACH,1,SCATTER-GATHER
2022/08/12 10:42,0230963,812EEDE00,025604,80309CD70,18504.54,US Dollar,18504.54,US Dollar,ACH,1,SCATTER-GATHER
2022/08/30 12:34,025604,80309CD70,0013146,815501150,20499.05,US Dollar,20499.05,US Dollar,ACH,1,SCATTER-GATHER
2022/08/12 17:34,0230963,812EEDE00,025,80CF741D0,86917.96,Yuan,86917.96,Yuan,ACH,1,SCATTER-GATHER
2022/09/04 07:16,025,80CF741D0,0013146,815501150,10840.65,US Dollar,10840.65,US Dollar,ACH,1,SCATTER-GATHER
2022/08/07 11:07,0086665,824B54DF0,02776,80206AA80,204985.65,US Dollar,204985.65,US Dollar,ACH,1,BIPARTITE
2022/08/14 11:53,000,800ED43D0,009340,804682F80,10560.52,US Dollar,10560.52,US Dollar,ACH,1,BIPARTITE
2022/08/04 02:51,0096559,82466E3E0,025485,80281E280,5231.17,Euro,5231.17,Euro,ACH,1,STACK
2022/08/22 08:16,025485,80281E280,0010315,8053F3320,5036.93,Euro,5036.93,Euro,ACH,1,STACK
2022/08/16 14:19,0019814,817413510,0075899,821EE6E90,3894.13,US Dollar,3894.13,US Dollar,ACH,1,STACK
2022/08/25 12:34,0075899,821EE6E90,0223529,81766BA00,4108.80,US Dollar,4108.80,US Dollar,ACH,1,STACK
2022/08/07 18:25,0019675,809B22D90,0216970,80FC66CA0,15230.86,US Dollar,15230.86,US Dollar,ACH,1,STACK
2022/08/26 15:24,0216970,80FC66CA0,0235889,80CCA7900,99697.38,Yuan,99697.38,Yuan,ACH,1,STACK
2022/08/05 05:15,0226477,817B10600,0215884,82072B450,1380.48,Euro,1380.48,Euro,ACH,1,STACK
2022/08/09 14:38,0215884,82072B450,018934,815C312B0,1617.63,US Dollar,1617.63,US Dollar,ACH,1,STACK
2022/08/03 12:55,006255,80CD25AC0,0115230,808B51210,13271.77,Euro,13271.77,Euro,ACH,1,STACK
2022/08/03 13:03,0115230,808B51210,0122550,80C819580,13219.29,Euro,13219.29,Euro,ACH,1,STACK
2022/08/09 19:08,0235792,80E44F9D0,0010409,806B29940,514.82,US Dollar,514.82,US Dollar,ACH,1,STACK
2022/08/13 15:39,0010409,806B29940,0127239,81BB0C2E0,439.35,Euro,439.35,Euro,ACH,1,STACK
2022/08/01 02:58,0013676,811EF48C0,019876,808565270,15030.85,Euro,15030.85,Euro,ACH,1,CYCLE
2022/08/02 17:54,019876,808565270,024168,81FCDD8D0,15030.85,Euro,15030.85,Euro,ACH,1,CYCLE
2022/08/05 02:24,024168,81FCDD8D0,008917,8036D15E0,17529.17,US Dollar,17529.17,US Dollar,ACH,1,CYCLE
2022/08/06 15:36,008917,8036D15E0,0256525,81E256DC0,17523.41,US Dollar,17523.41,US Dollar,ACH,1,CYCLE
2022/08/08 11:46,0256525,81E256DC0,011848,800E49350,16211.36,US Dollar,16211.36,US Dollar,ACH,1,CYCLE
