Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Laundering Type
2022/09/04 11:57,0110994,80A0ECCF0,0016112,818A4BDA0,10336.99,Euro,10336.99,Euro,ACH,1,SCATTER-GATHER
2022/09/06 18:34,0016112,818A4BDA0,029772,8046BB130,11430.74,US Dollar,11430.74,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 14:13,0171126,81B5D0360,0274925,81C4E10B0,2520216483.38,Ruble,2520216483.38,Ruble,ACH,1,STACK
2022/09/04 08:49,0274925,81C4E10B0,0273394,81C4E1010,2407644766.04,Ruble,2407644766.04,Ruble,ACH,1,STACK
2022/09/03 11:43,0271353,81B4A9090,004,81C4E0F70,1137569.45,Ruble,1137569.45,Ruble,ACH,1,STACK
2022/09/04 14:50,004,81C4E0F70,004,81B4513F0,1137569.45,Ruble,1137569.45,Ruble,ACH,1,STACK
2022/09/01 00:49,020,800CB3BB0,0212790,80BE8D400,12491.16,US Dollar,12491.16,US Dollar,ACH,1,FAN-OUT
2022/09/02 12:35,020,800CB3BB0,0213772,807F278A0,6750.72,Euro,6750.72,Euro,ACH,1,FAN-OUT
2022/09/03 16:44,020,800CB3BB0,016951,8112E3B20,15108.00,US Dollar,15108.00,US Dollar,ACH,1,FAN-OUT
2022/09/05 16:22,020,800CB3BB0,013812,803D67C20,16885.04,Euro,16885.04,Euro,ACH,1,FAN-OUT
2022/09/01 00:46,0074691,81C4E4530,015,81AE44F20,334153.19,Ruble,334153.19,Ruble,ACH,1,FAN-IN
2022/09/01 01:04,0017782,8082E0720,0211013,811B48C60,7497.09,US Dollar,7497.09,US Dollar,ACH,1,GATHER-SCATTER
2022/09/04 15:04,005549,807CC4EA0,0211013,811B48C60,18579.67,US Dollar,18579.67,US Dollar,ACH,1,GATHER-SCATTER
2022/09/04 12:18,0211013,811B48C60,0218577,808936E40,7823.21,Euro,7823.21,Euro,ACH,1,GATHER-SCATTER
2022/09/05 02:00,0211013,811B48C60,0056159,81489E4C0,909562.31,Rupee,909562.31,Rupee,ACH,1,GATHER-SCATTER
2022/09/05 06:01,0211013,811B48C60,0247860,811FBEF10,4525.22,US Dollar,4525.22,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 13:02,0211013,811B48C60,000,8023548B0,7355.04,US Dollar,7355.04,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 18:48,0211013,811B48C60,006522,805602980,7837.95,US Dollar,7837.95,US Dollar,ACH,1,GATHER-SCATTER
2022/09/06 18:43,0211013,811B48C60,025,800084420,21405.84,Yuan,21405.84,Yuan,ACH,1,GATHER-SCATTER
2022/09/07 11:26,0211013,811B48C60,0033048,80FEF3350,676308.59,Yen,676308.59,Yen,ACH,1,GATHER-SCATTER
2022/09/07 15:17,0211013,811B48C60,016100,80EBA1420,1469.93,US Dollar,1469.93,US Dollar,ACH,1,GATHER-SCATTER
2022/09/07 16:19,0211013,811B48C60,0044763,8112CFF90,1556255.84,Yen,1556255.84,Yen,ACH,1,GATHER-SCATTER
2022/09/07 17:55,0211013,811B48C60,0240115,813D1AB10,8077.03,US Dollar,8077.03,US Dollar,ACH,1,GATHER-SCATTER
2022/09/08 01:47,0211013,811B48C60,0218338,80E83BCB0,13863.94,Euro,13863.94,Euro,ACH,1,GATHER-SCATTER
2022/09/08 09:58,0211013,811B48C60,0144247,811C56DE0,726876.51,Yen,726876.51,Yen,ACH,1,GATHER-SCATTER
2022/09/08 12:43,0211013,811B48C60,0233540,81225AF40,494.88,Euro,494.88,Euro,ACH,1,GATHER-SCATTER
2022/09/09 10:45,0211013,811B48C60,0010638,80652AB30,10286.45,Euro,10286.45,Euro,ACH,1,GATHER-SCATTER
2022/09/01 02:12,01226,800D1E840,000,8011FAF40,2704.80,US Dollar,2704.80,US Dollar,ACH,1,FAN-IN
2022/09/02 16:00,011,80075AC60,000,8011FAF40,661.72,US Dollar,661.72,US Dollar,ACH,1,FAN-IN
2022/09/02 16:51,013459,8014900C0,000,8011FAF40,6492.01,US Dollar,6492.01,US Dollar,ACH,1,FAN-IN
2022/09/02 17:51,00741,8003CE750,000,8011FAF40,5035.45,US Dollar,5035.45,US Dollar,ACH,1,FAN-IN
2022/09/03 11:47,001442,800918C20,000,8011FAF40,7220.74,US Dollar,7220.74,US Dollar,ACH,1,FAN-IN
2022/09/03 17:25,020,8007E3260,000,8011FAF40,4735.06,US Dollar,4735.06,US Dollar,ACH,1,FAN-IN
2022/09/03 17:43,00741,800C54E20,000,8011FAF40,15507.28,US Dollar,15507.28,US Dollar,ACH,1,FAN-IN
2022/09/04 14:24,00952,8010A1FF0,000,8011FAF40,10109.00,US Dollar,10109.00,US Dollar,ACH,1,FAN-IN
2022/09/06 07:11,011520,800D42E80,000,8011FAF40,15617.29,US Dollar,15617.29,US Dollar,ACH,1,FAN-IN
2022/09/06 13:26,02408,80094F9B0,000,8011FAF40,1677.15,US Dollar,1677.15,US Dollar,ACH,1,FAN-IN
2022/09/06 20:06,00544,800ADDFF0,000,8011FAF40,10825.11,US Dollar,10825.11,US Dollar,ACH,1,FAN-IN
2022/09/07 00:37,01208,80164BCB0,000,8011FAF40,16161.02,US Dollar,16161.02,US Dollar,ACH,1,FAN-IN
2022/09/01 18:25,0261386,82E5E7D10,0114865,82E5E7C70,15682.84,US Dollar,15682.84,US Dollar,ACH,1,STACK
2022/09/02 05:46,0114865,82E5E7C70,0261386,82E5E7D10,14797.51,US Dollar,14797.51,US Dollar,ACH,1,STACK
2022/09/02 16:45,02464,8002D7C80,011,800072260,9561.85,US Dollar,9561.85,US Dollar,ACH,1,STACK
2022/09/06 05:02,011,800072260,012,8001690C0,7932.88,Euro,7932.88,Euro,ACH,1,STACK
2022/09/01 05:09,023753,8016B44D0,02408,800D740E0,2520.97,Euro,2520.97,Euro,ACH,1,FAN-OUT
2022/09/01 13:01,023753,8016B44D0,02776,8032D7FB0,5491.55,US Dollar,5491.55,US Dollar,ACH,1,FAN-OUT
2022/09/06 10:41,023753,8016B44D0,022677,802B361A0,8262.14,US Dollar,8262.14,US Dollar,ACH,1,FAN-OUT
2022/09/06 12:17,023753,8016B44D0,0216700,80D5AABE0,96793.37,Yuan,96793.37,Yuan,ACH,1,FAN-OUT
2022/09/03 15:47,0234163,80F4E9F60,006368,804BE7900,7730.62,Euro,7730.62,Euro,ACH,1,BIPARTITE
2022/09/03 17:21,001,8045B31D0,0154404,817422230,1019945.56,Rupee,1019945.56,Rupee,ACH,1,BIPARTITE
2022/09/01 11:22,004740,807A6ABC0,001698,80148C050,2816.50,Euro,2816.50,Euro,ACH,1,BIPARTITE
2022/09/02 08:18,0234923,81090FCC0,012874,801B6F6D0,11587.06,US Dollar,11587.06,US Dollar,ACH,1,BIPARTITE
2022/09/02 13:14,0116154,809BE1C50,022254,801A4F110,10930.44,US Dollar,10930.44,US Dollar,ACH,1,BIPARTITE
2022/09/01 14:47,0012845,809354D30,0023686,815398A50,2578.23,US Dollar,2578.23,US Dollar,ACH,1,BIPARTITE
2022/09/02 05:23,0140908,81134E230,003374,801DB2DC0,16697.38,US Dollar,16697.38,US Dollar,ACH,1,BIPARTITE
2022/09/02 12:53,0156463,815208450,007049,80CAC61B0,14990.26,US Dollar,14990.26,US Dollar,ACH,1,BIPARTITE
2022/09/02 13:04,024708,80B26E8B0,029081,809F4FC30,34803.29,Yuan,34803.29,Yuan,ACH,1,BIPARTITE
2022/09/03 01:58,0035812,81AD1FEC0,001,816B53230,14513.27,Euro,14513.27,Euro,ACH,1,BIPARTITE
2022/09/03 19:40,001442,805C8FBC0,01938,80106EA50,2147.05,Euro,2147.05,Euro,ACH,1,BIPARTITE
2022/09/01 06:26,0292714,824883DF0,0123160,81BAD5110,86108463.80,US Dollar,86108463.80,US Dollar,ACH,1,GATHER-SCATTER
2022/09/03 15:11,024419,801ECD0D0,0123160,81BAD5110,11809.44,US Dollar,11809.44,US Dollar,ACH,1,GATHER-SCATTER
2022/09/04 11:26,0155851,8161F0850,0123160,81BAD5110,1187.80,US Dollar,1187.80,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 03:12,01109078,829795DE0,0123160,81BAD5110,18452.14,US Dollar,18452.14,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 05:47,0110676,806FE5E60,0123160,81BAD5110,17652.95,US Dollar,17652.95,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 08:51,023295,801998AF0,0123160,81BAD5110,18389.61,US Dollar,18389.61,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 07:37,0123160,81BAD5110,0011160,810B8F940,4637.59,US Dollar,4637.59,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 11:26,0123160,81BAD5110,0271353,81B5B47D0,101303.10,Ruble,101303.10,Ruble,ACH,1,GATHER-SCATTER
2022/09/05 15:30,0123160,81BAD5110,0124461,80E4CBC20,17398.77,US Dollar,17398.77,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 18:07,0123160,81BAD5110,0025827,81154CC10,1801.93,Euro,1801.93,Euro,ACH,1,GATHER-SCATTER
2022/09/07 10:10,0123160,81BAD5110,0076,812E8D8B0,9333.76,Rupee,9333.76,Rupee,ACH,1,GATHER-SCATTER
2022/09/07 13:39,0123160,81BAD5110,0032023,810D2C2A0,14421.55,US Dollar,14421.55,US Dollar,ACH,1,GATHER-SCATTER
2022/09/07 22:38,0123160,81BAD5110,0058319,8173CB7B0,1379150.09,Rupee,1379150.09,Rupee,ACH,1,GATHER-SCATTER
2022/09/08 17:44,0123160,81BAD5110,0173300,828877840,11867.09,Euro,11867.09,Euro,ACH,1,GATHER-SCATTER
2022/09/09 16:53,0123160,81BAD5110,0119,8000EDB80,66260.12,Shekel,66260.12,Shekel,ACH,1,GATHER-SCATTER
2022/09/01 07:16,0174147,81BFA4490,0158485,81596F440,602248.05,Rupee,602248.05,Rupee,ACH,1,FAN-IN
2022/09/02 08:37,0019810,81DF3E910,0158485,81596F440,1284650.95,Rupee,1284650.95,Rupee,ACH,1,FAN-IN
2022/09/03 05:22,0074695,81B4B12B0,0158485,81596F440,78844.28,Rupee,78844.28,Rupee,ACH,1,FAN-IN
2022/09/05 10:39,0142752,81E7C5670,0158485,81596F440,92469.70,Rupee,92469.70,Rupee,ACH,1,FAN-IN
2022/09/06 18:56,005898,81F3DA690,0158485,81596F440,868921.71,Rupee,868921.71,Rupee,ACH,1,FAN-IN
2022/09/07 05:59,0243641,810F82820,0158485,81596F440,14698803.60,Rupee,14698803.60,Rupee,ACH,1,FAN-IN
2022/09/01 07:01,0050713,81747A400,0127265,8104E9500,900152.69,Yen,900152.69,Yen,ACH,1,SCATTER-GATHER
2022/09/03 15:21,0127265,8104E9500,0043404,81392D030,6382.62,Euro,6382.62,Euro,ACH,1,SCATTER-GATHER
2022/09/01 18:45,0050713,81747A400,0010753,806E22040,9724.50,Euro,9724.50,Euro,ACH,1,SCATTER-GATHER
2022/09/04 13:02,0010753,806E22040,0043404,81392D030,9724.50,Euro,9724.50,Euro,ACH,1,SCATTER-GATHER
2022/09/02 15:38,0050713,81747A400,0115689,807547500,1338.69,Euro,1338.69,Euro,ACH,1,SCATTER-GATHER
2022/09/05 09:07,0115689,807547500,0043404,81392D030,1338.69,Euro,1338.69,Euro,ACH,1,SCATTER-GATHER
2022/09/02 19:53,0050713,81747A400,02107014,82877CE60,7733.49,Canadian Dollar,7733.49,Canadian Dollar,ACH,1,SCATTER-GATHER
2022/09/05 12:33,02107014,82877CE60,0043404,81392D030,6037.61,Euro,6037.61,Euro,ACH,1,SCATTER-GATHER
2022/09/02 21:09,0050713,81747A400,02107014,8280B0C60,20535.40,Canadian Dollar,20535.40,Canadian Dollar,ACH,1,SCATTER-GATHER
2022/09/06 12:27,02107014,8280B0C60,0043404,81392D030,12002.51,Euro,12002.51,Euro,ACH,1,SCATTER-GATHER
2022/09/03 09:26,00867,800ED8D10,024419,801ECD0D0,186.66,US Dollar,186.66,US Dollar,ACH,1,BIPARTITE
2022/09/02 01:39,001216,801949030,002737,802E370E0,2478.47,Euro,2478.47,Euro,ACH,1,BIPARTITE
2022/09/02 06:22,024708,806409050,015781,804D8D8E0,19638.09,US Dollar,19638.09,US Dollar,ACH,1,BIPARTITE
2022/09/02 16:52,0117180,8073A0090,006643,8042A5840,719.37,US Dollar,719.37,US Dollar,ACH,1,BIPARTITE
2022/09/01 10:56,011304,805BA9330,0212420,808A5DDF0,15971.86,Euro,15971.86,Euro,ACH,1,SCATTER-GATHER
2022/09/03 16:28,0212420,808A5DDF0,0024105,80A284980,13725.88,Euro,13725.88,Euro,ACH,1,SCATTER-GATHER
2022/09/01 13:14,011304,805BA9330,019655,804EA6D40,12395.59,US Dollar,12395.59,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 23:47,019655,804EA6D40,0024105,80A284980,9429.70,Euro,9429.70,Euro,ACH,1,SCATTER-GATHER
2022/09/02 11:33,011304,805BA9330,002589,8046B30E0,6743.93,US Dollar,6743.93,US Dollar,ACH,1,SCATTER-GATHER
2022/09/05 13:27,002589,8046B30E0,0024105,80A284980,6784.08,Euro,6784.08,Euro,ACH,1,SCATTER-GATHER
2022/09/02 18:30,011304,805BA9330,02408,800708300,12621.42,Euro,12621.42,Euro,ACH,1,SCATTER-GATHER
2022/09/05 18:59,02408,800708300,0024105,80A284980,12621.42,Euro,12621.42,Euro,ACH,1,SCATTER-GATHER
2022/09/03 06:37,011304,805BA9330,0022073,809FAA0C0,43406.16,Yuan,43406.16,Yuan,ACH,1,SCATTER-GATHER
2022/09/05 23:14,0022073,809FAA0C0,0024105,80A284980,5530.76,Euro,5530.76,Euro,ACH,1,SCATTER-GATHER
2022/09/03 07:20,011304,805BA9330,0121249,807EB5D20,89901.70,Yuan,89901.70,Yuan,ACH,1,SCATTER-GATHER
2022/09/06 12:44,0121249,807EB5D20,0024105,80A284980,9326.63,Euro,9326.63,Euro,ACH,1,SCATTER-GATHER
2022/09/03 12:55,011304,805BA9330,029772,80437E810,14421.07,US Dollar,14421.07,US Dollar,ACH,1,SCATTER-GATHER
2022/09/06 14:24,029772,80437E810,0024105,80A284980,10783.52,Euro,10783.52,Euro,ACH,1,SCATTER-GATHER
2022/09/01 10:34,0184000,826FE23A0,0245436,81FFDE5D0,15235.31,Euro,15235.31,Euro,ACH,1,CYCLE
2022/09/02 12:07,0245436,81FFDE5D0,005613,819AB0020,16099.65,US Dollar,16099.65,US Dollar,ACH,1,CYCLE
2022/09/02 19:19,005613,819AB0020,0213113,80528AB40,13275.69,Euro,13275.69,Euro,ACH,1,CYCLE
2022/09/03 09:39,0213113,80528AB40,016457,805615CE0,16752.22,US Dollar,16752.22,US Dollar,ACH,1,CYCLE
2022/09/04 10:39,016457,805615CE0,0141388,812642A40,1606994.30,Yen,1606994.30,Yen,ACH,1,CYCLE
2022/09/06 10:02,0141388,812642A40,0184000,826FE23A0,15877.39,US Dollar,15877.39,US Dollar,ACH,1,CYCLE
2022/09/01 13:57,011520,80129C060,00741,800D953A0,5384.85,US Dollar,5384.85,US Dollar,ACH,1,GATHER-SCATTER
2022/09/01 17:04,001512,800929040,00741,800D953A0,16969.25,US Dollar,16969.25,US Dollar,ACH,1,GATHER-SCATTER
2022/09/02 10:28,011054,8012A6CA0,00741,800D953A0,11555.25,US Dollar,11555.25,US Dollar,ACH,1,GATHER-SCATTER
2022/09/02 19:14,011520,80093BA40,00741,800D953A0,10580.91,US Dollar,10580.91,US Dollar,ACH,1,GATHER-SCATTER
2022/09/03 12:39,01208,8008DFC00,00741,800D953A0,1348.67,US Dollar,1348.67,US Dollar,ACH,1,GATHER-SCATTER
2022/09/03 20:04,01208,80032C530,00741,800D953A0,9783.39,US Dollar,9783.39,US Dollar,ACH,1,GATHER-SCATTER
2022/09/04 10:35,022118,800EC2380,00741,800D953A0,17364.83,US Dollar,17364.83,US Dollar,ACH,1,GATHER-SCATTER
2022/09/04 11:56,003335,801476EA0,00741,800D953A0,14937.07,US Dollar,14937.07,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 04:59,02776,8005F6800,00741,800D953A0,41168.02,US Dollar,41168.02,US Dollar,ACH,1,GATHER-SCATTER
2022/09/05 07:04,000,8003E0F10,00741,800D953A0,11233.12,US Dollar,11233.12,US Dollar,ACH,1,GATHER-SCATTER
2022/09/06 07:50,011304,80123D8E0,00741,800D953A0,6070.16,US Dollar,6070.16,US Dollar,ACH,1,GATHER-SCATTER
2022/09/06 08:52,021217,8012B55D0,00741,800D953A0,11116.67,US Dollar,11116.67,US Dollar,ACH,1,GATHER-SCATTER
2022/09/06 09:56,01347,800F6A660,00741,800D953A0,9766.84,US Dollar,9766.84,US Dollar,ACH,1,GATHER-SCATTER
2022/09/06 17:41,00741,800D953A0,011315,800EDD920,1802.97,Euro,1802.97,Euro,ACH,1,GATHER-SCATTER
2022/09/06 18:53,00741,800D953A0,02776,800815FD0,19448.36,US Dollar,19448.36,US Dollar,ACH,1,GATHER-SCATTER
2022/09/07 10:23,00741,800D953A0,001137,80145DA80,13623.03,Euro,13623.03,Euro,ACH,1,GATHER-SCATTER
2022/09/07 13:01,00741,800D953A0,011054,8012D1DF0,8544.40,Euro,8544.40,Euro,ACH,1,GATHER-SCATTER
2022/09/07 13:51,00741,800D953A0,022677,801118C00,5052.10,US Dollar,5052.10,US Dollar,ACH,1,GATHER-SCATTER
2022/09/07 18:02,00741,800D953A0,02597,8005A7C30,14115.63,US Dollar,14115.63,US Dollar,ACH,1,GATHER-SCATTER
2022/09/08 05:21,00741,800D953A0,01938,8007CBC80,12128.14,Euro,12128.14,Euro,ACH,1,GATHER-SCATTER
2022/09/09 17:22,00741,800D953A0,01213,80021B070,3144.92,Euro,3144.92,Euro,ACH,1,GATHER-SCATTER
2022/09/11 10:37,00741,800D953A0,000,800197450,8006.99,US Dollar,8006.99,US Dollar,ACH,1,GATHER-SCATTER
2022/09/11 11:18,00741,800D953A0,011748,80130D650,16459.85,Euro,16459.85,Euro,ACH,1,GATHER-SCATTER
2022/09/01 22:30,00123652,82E48A0A0,02123077,82E489EB0,22348.29,Australian Dollar,22348.29,Australian Dollar,ACH,1,STACK
2022/09/02 14:15,02123077,82E489EB0,00123652,82E48A0A0,22348.29,Australian Dollar,22348.29,Australian Dollar,ACH,1,STACK
2022/09/03 17:09,0291770,8219E28D0,017211,808BC8440,19311.02,US Dollar,19311.02,US Dollar,ACH,1,STACK
2022/09/05 14:08,017211,808BC8440,0023710,808F5B970,18328.86,US Dollar,18328.86,US Dollar,ACH,1,STACK
2022/09/04 08:44,0020881,813511840,0022994,81094E4C0,16589.62,US Dollar,16589.62,US Dollar,ACH,1,STACK
2022/09/05 09:11,0022994,81094E4C0,00369,8007581D0,14105.86,Euro,14105.86,Euro,ACH,1,STACK
2022/09/04 14:52,0033382,80F582190,028977,805AE0070,15014.25,US Dollar,15014.25,US Dollar,ACH,1,STACK
2022/09/08 11:50,028977,805AE0070,0049686,812327820,12813.16,Euro,12813.16,Euro,ACH,1,STACK
2022/09/04 09:38,0234986,80EB56820,0065024,818A65600,16768.57,US Dollar,16768.57,US Dollar,ACH,1,STACK
2022/09/04 11:26,0065024,818A65600,01347,807EDFD90,13401.00,Euro,13401.00,Euro,ACH,1,STACK
2022/09/01 21:37,0118782,815B81790,026031,818D779C0,14322.53,Euro,14322.53,Euro,ACH,1,SCATTER-GATHER
2022/09/04 11:58,026031,818D779C0,015,81C3C5CB0,1627657.85,Ruble,1627657.85,Ruble,ACH,1,SCATTER-GATHER
2022/09/05 11:36,0118782,815B81790,0075542,81BB8AA00,505475.75,Ruble,505475.75,Ruble,ACH,1,SCATTER-GATHER
2022/09/07 13:02,0075542,81BB8AA00,015,81C3C5CB0,505475.75,Ruble,505475.75,Ruble,ACH,1,SCATTER-GATHER
2022/09/04 08:03,0118782,815B81790,00718,8005D1D40,8251.25,US Dollar,8251.25,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 10:30,00718,8005D1D40,015,81C3C5CB0,607546.66,Ruble,607546.66,Ruble,ACH,1,SCATTER-GATHER
2022/09/05 12:04,0118782,815B81790,0027472,8154A2020,1017.62,US Dollar,1017.62,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 20:47,0027472,8154A2020,015,81C3C5CB0,79175.25,Ruble,79175.25,Ruble,ACH,1,SCATTER-GATHER
2022/09/03 16:56,0118782,815B81790,0238694,81C415B00,3426.04,US Dollar,3426.04,US Dollar,ACH,1,SCATTER-GATHER
2022/09/07 10:31,0238694,81C415B00,015,81C3C5CB0,320638.11,Ruble,320638.11,Ruble,ACH,1,SCATTER-GATHER
2022/09/04 08:58,0118782,815B81790,007335,81319F490,17964.45,US Dollar,17964.45,US Dollar,ACH,1,SCATTER-GATHER
2022/09/06 18:27,007335,81319F490,015,81C3C5CB0,1429778.94,Ruble,1429778.94,Ruble,ACH,1,SCATTER-GATHER
2022/09/07 11:59,0118782,815B81790,0251647,814F60C60,1461009.34,Rupee,1461009.34,Rupee,ACH,1,SCATTER-GATHER
2022/09/05 19:37,0251647,814F60C60,015,81C3C5CB0,1285660.29,Ruble,1285660.29,Ruble,ACH,1,SCATTER-GATHER
2022/09/01 21:56,0116048,809EB4860,0199595,825222A50,13521.40,UK Pound,13521.40,UK Pound,ACH,1,FAN-IN
2022/09/02 13:40,0174332,81BB576B0,0199595,825222A50,3072.03,UK Pound,3072.03,UK Pound,ACH,1,FAN-IN
2022/09/03 12:26,0242112,8175C2660,0199595,825222A50,10738.76,UK Pound,10738.76,UK Pound,ACH,1,FAN-IN
2022/09/04 12:41,020,8207DD5D0,0199595,825222A50,5044.59,UK Pound,5044.59,UK Pound,ACH,1,FAN-IN
2022/09/04 16:34,0216302,81BFF1AF0,0199595,825222A50,5427.13,UK Pound,5427.13,UK Pound,ACH,1,FAN-IN
2022/09/06 00:50,0023710,816B7DA50,0199595,825222A50,5774.85,UK Pound,5774.85,UK Pound,ACH,1,FAN-IN
2022/09/06 01:01,0073943,81E88F3E0,0199595,825222A50,4441.99,UK Pound,4441.99,UK Pound,ACH,1,FAN-IN
2022/09/06 08:39,00109172,82A28C960,0199595,825222A50,12748.88,UK Pound,12748.88,UK Pound,ACH,1,FAN-IN
2022/09/06 09:07,0033690,811E11CB0,0199595,825222A50,11184.56,UK Pound,11184.56,UK Pound,ACH,1,FAN-IN
2022/09/07 05:29,002737,801273CB0,0199595,825222A50,4175.18,UK Pound,4175.18,UK Pound,ACH,1,FAN-IN
2022/09/07 12:27,0043404,81737B600,0199595,825222A50,8384.58,UK Pound,8384.58,UK Pound,ACH,1,FAN-IN
2022/09/01 22:02,00113068,82A37A420,01107235,82A37A610,9658.44,Canadian Dollar,9658.44,Canadian Dollar,ACH,1,FAN-IN
2022/09/01 23:12,0117777,80CB848C0,00122838,82E48F520,19417.72,Australian Dollar,19417.72,Australian Dollar,ACH,1,FAN-OUT
2022/09/07 03:17,0117777,80CB848C0,0035063,82E48F710,19240.22,US Dollar,19240.22,US Dollar,ACH,1,FAN-OUT
2022/09/02 00:27,021514,8009D22A0,024708,80643A920,15979.95,Euro,15979.95,Euro,ACH,1,FAN-IN
2022/09/02 07:48,026916,8041C21B0,024708,80643A920,16843.14,Euro,16843.14,Euro,ACH,1,FAN-IN
2022/09/05 13:21,0233680,80DE40B10,024708,80643A920,10133.57,Euro,10133.57,Euro,ACH,1,FAN-IN
2022/09/05 16:25,0123604,810BFD6F0,024708,80643A920,1830.80,Euro,1830.80,Euro,ACH,1,FAN-IN
2022/09/04 18:44,01112993,82A36BF50,02104845,82A36BF00,14836.85,Canadian Dollar,14836.85,Canadian Dollar,ACH,1,STACK
2022/09/07 11:53,02104845,82A36BF00,01112993,82A36BF50,14836.85,Canadian Dollar,14836.85,Canadian Dollar,ACH,1,STACK
2022/09/04 15:42,02125015,82E7B92B0,00125199,82E7B90C0,11473.35,Australian Dollar,11473.35,Australian Dollar,ACH,1,STACK
2022/09/07 19:53,00125199,82E7B90C0,02125015,82E7B92B0,10853.68,Australian Dollar,10853.68,Australian Dollar,ACH,1,STACK
2022/09/04 01:49,0152849,817B03900,0063642,817228ED0,595462.00,Rupee,595462.00,Rupee,ACH,1,STACK
2022/09/04 18:49,0063642,817228ED0,0158485,816408270,595462.00,Rupee,595462.00,Rupee,ACH,1,STACK
2022/09/05 01:29,013011,813CD0F60,016041,819386A00,13344.18,US Dollar,13344.18,US Dollar,ACH,1,STACK
2022/09/08 03:56,016041,819386A00,02310,80355C5A0,13446.57,US Dollar,13446.57,US Dollar,ACH,1,STACK
2022/09/03 09:08,0123096,80DFDCC60,016852,806810390,3813.79,Euro,3813.79,Euro,ACH,1,STACK
2022/09/05 15:58,016852,806810390,0144338,8103C47F0,441073.15,Yen,441073.15,Yen,ACH,1,STACK
