Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Laundering Type
2022/08/23 20:41,000,8028D5120,0114703,808454400,493.15,Euro,493.15,Euro,ACH,1, STACK
2022/08/17 21:08,003639,80A36E380,0242409,817D520A0,8346.09,US Dollar,8346.09,US Dollar,ACH,1, STACK
2022/08/31 14:41,0242409,817D520A0,0027994,81514B1E0,6922.61,Euro,6922.61,Euro,ACH,1, STACK
2022/08/13 12:12,023527,8026E0280,0222682,810A06910,484.30,Euro,484.30,Euro,ACH,1, STACK
2022/08/24 16:36,0222682,810A06910,0226018,821998DE0,484.30,Euro,484.30,Euro,ACH,1, STACK
2022/08/15 03:28,0146410,8113EE3F0,0223123,81B9B9E50,113862.55,Yuan,113862.55,Yuan,ACH,1, STACK
2022/08/23 19:20,0223123,81B9B9E50,0172638,81CE946F0,14188.01,Euro,14188.01,Euro,ACH,1, STACK
2022/08/13 20:46,00102626,826069580,0132343,819DDF1C0,4534.86,US Dollar,4534.86,US Dollar,ACH,1, STACK
2022/08/17 08:28,0132343,819DDF1C0,01922,801647F30,4232.30,US Dollar,4232.30,US Dollar,ACH,1, STACK
2022/08/13 05:44,0130369,824CA9910,0035107,8263F5D40,11003.45,Yuan,11003.45,Yuan,ACH,1, STACK
2022/09/02 10:56,0035107,8263F5D40,026873,806BB0440,1642.89,US Dollar,1642.89,US Dollar,ACH,1, STACK
2022/08/10 15:28,0066141,8197E3F70,0011160,8250D6930,5000.36,US Dollar,5000.36,US Dollar,ACH,1, STACK
2022/08/25 06:58,0011160,8250D6930,0125470,81D4F75B0,5025.02,US Dollar,5025.02,US Dollar,ACH,1, STACK
2022/08/17 12:07,0067991,8199E35B0,0142544,81E5BA2E0,138043.09,US Dollar,138043.09,US Dollar,ACH,1, STACK
2022/09/03 08:46,0142544,81E5BA2E0,0133185,8108A4BF0,13569756.80,Yen,13569756.80,Yen,ACH,1, STACK
2022/08/17 11:24,018407,80A158C10,0266341,827E48F60,261480.87,Yen,261480.87,Yen,ACH,1, STACK
2022/08/20 15:15,0266341,827E48F60,005754,808E18590,2480.84,US Dollar,2480.84,US Dollar,ACH,1, STACK
2022/08/04 18:33,0244564,812159970,00108123,82CDF8820,18161.28,US Dollar,18161.28,US Dollar,ACH,1, STACK
2022/08/13 08:48,00108123,82CDF8820,0112901,81E359720,17082.02,US Dollar,17082.02,US Dollar,ACH,1, STACK
2022/08/11 16:24,0212983,81E614000,0151853,8142A4FA0,165422.77,Rupee,165422.77,Rupee,ACH,1, STACK
2022/08/22 13:11,0151853,8142A4FA0,014874,809D5F930,1922.17,Euro,1922.17,Euro,ACH,1, STACK
2022/08/02 16:13,0171126,81ACE9450,0127943,80C3816C0,2906.20,Euro,2906.20,Euro,ACH,1, STACK
2022/08/24 15:38,0127943,80C3816C0,0054208,818118F90,235936.63,Rupee,235936.63,Rupee,ACH,1, STACK
2022/08/05 04:51,027731,8030F7110,01601,8030F72E0,14616.08,US Dollar,14616.08,US Dollar,ACH,1, STACK
2022/08/24 19:35,01601,8030F72E0,027731,8030F7110,13870.57,US Dollar,13870.57,US Dollar,ACH,1, STACK
2022/08/13 10:51,0132743,80C2D7BD0,0242152,811AC7880,881419.85,Yen,881419.85,Yen,ACH,1, STACK
2022/09/05 13:12,0242152,811AC7880,0045399,811AC76B0,872248.17,Yen,872248.17,Yen,ACH,1, STACK
2022/08/01 15:25,0139766,80FED4060,003,8114BCC20,994537876.23,Yen,994537876.23,Yen,ACH,1, STACK
2022/08/18 06:35,003,8114BCC20,0044261,81126EEB0,930730228.37,Yen,930730228.37,Yen,ACH,1, STACK
2022/08/11 11:18,0141388,80FF89470,0033048,8103C88F0,1452620.60,Yen,1452620.60,Yen,ACH,1, STACK
2022/08/19 16:48,0033048,8103C88F0,0033148,80C24CEA0,1436535.03,Yen,1436535.03,Yen,ACH,1, STACK
2022/08/07 08:51,0044261,81126EEB0,0048248,811AF6800,1776409.24,Yen,1776409.24,Yen,ACH,1, STACK
2022/08/31 09:34,0048248,811AF6800,0044986,811AC7150,1776409.24,Yen,1776409.24,Yen,ACH,1, STACK
2022/08/01 08:35,011,800D7AE80,008777,8034B4510,101883.33,Yuan,101883.33,Yuan,ACH,1, CYCLE
2022/08/02 12:33,008777,8034B4510,021514,801089BD0,12575.99,Euro,12575.99,Euro,ACH,1, CYCLE
2022/08/22 16:07,021514,801089BD0,001148,801AC0540,11763.23,Euro,11763.23,Euro,ACH,1, CYCLE
2022/08/26 08:24,001148,801AC0540,011081,8056E3D30,13436.63,US Dollar,13436.63,US Dollar,ACH,1, CYCLE
2022/08/31 18:45,011081,8056E3D30,011,800D7AE80,12442.10,US Dollar,12442.10,US Dollar,ACH,1, CYCLE
2022/08/01 09:33,012582,802495D20,011874,8038232D0,1748.17,Euro,1748.17,Euro,ACH,1, GATHER-SCATTER
2022/08/01 20:17,007335,804B6EE60,011874,8038232D0,2761.94,Euro,2761.94,Euro,ACH,1, GATHER-SCATTER
2022/08/05 10:22,006643,8048A3BC0,011874,8038232D0,2826.79,Euro,2826.79,Euro,ACH,1, GATHER-SCATTER
2022/08/07 23:25,021617,802AA8E70,011874,8038232D0,8646.52,Euro,8646.52,Euro,ACH,1, GATHER-SCATTER
2022/08/10 15:07,0010639,8054256F0,011874,8038232D0,6496.43,Euro,6496.43,Euro,ACH,1, GATHER-SCATTER
2022/08/14 02:54,01553,800C29F40,011874,8038232D0,4532.42,Euro,4532.42,Euro,ACH,1, GATHER-SCATTER
2022/08/23 09:35,028906,803EDDBF0,011874,8038232D0,15476.15,Euro,15476.15,Euro,ACH,1, GATHER-SCATTER
2022/08/28 11:32,014931,8037C55C0,011874,8038232D0,2288.51,Euro,2288.51,Euro,ACH,1, GATHER-SCATTER
2022/08/28 12:59,008713,80342A800,011874,8038232D0,16225.74,Euro,16225.74,Euro,ACH,1, GATHER-SCATTER
2022/08/31 13:11,028101,80414D370,011874,8038232D0,12315.83,Euro,12315.83,Euro,ACH,1, GATHER-SCATTER
2022/09/02 19:22,0211537,8050BB4E0,011874,8038232D0,13448.00,Euro,13448.00,Euro,ACH,1, GATHER-SCATTER
2022/09/05 06:25,011863,8014A7310,011874,8038232D0,8727.78,Euro,8727.78,Euro,ACH,1, GATHER-SCATTER
2022/09/05 15:40,011874,8038232D0,019662,8053FD3D0,10752.24,US Dollar,10752.24,US Dollar,ACH,1, GATHER-SCATTER
2022/09/06 14:19,011874,8038232D0,02597,800426FE0,9076.80,US Dollar,9076.80,US Dollar,ACH,1, GATHER-SCATTER
2022/09/17 00:27,011874,8038232D0,013905,801CB5230,62642.86,Euro,62642.86,Euro,ACH,1, GATHER-SCATTER
2022/09/17 16:17,011874,8038232D0,015781,8023BB3F0,17877.89,US Dollar,17877.89,US Dollar,ACH,1, GATHER-SCATTER
2022/09/18 09:34,011874,8038232D0,011081,8010B8070,787.84,US Dollar,787.84,US Dollar,ACH,1, GATHER-SCATTER
2022/09/21 05:08,011874,8038232D0,0113121,805119B60,16032.45,US Dollar,16032.45,US Dollar,ACH,1, GATHER-SCATTER
2022/09/26 04:21,011874,8038232D0,008340,803D7C4C0,13017.09,Euro,13017.09,Euro,ACH,1, GATHER-SCATTER
2022/09/26 11:25,011874,8038232D0,0211000,804873AD0,34538.01,US Dollar,34538.01,US Dollar,ACH,1, GATHER-SCATTER
2022/09/28 01:35,011874,8038232D0,00741,8007AAF10,20492.65,US Dollar,20492.65,US Dollar,ACH,1, GATHER-SCATTER
2022/09/28 09:18,011874,8038232D0,001148,800856F60,3264.88,Euro,3264.88,Euro,ACH,1, GATHER-SCATTER
2022/09/30 15:24,011874,8038232D0,02776,80281C470,13051.80,US Dollar,13051.80,US Dollar,ACH,1, GATHER-SCATTER
2022/10/02 19:41,011874,8038232D0,021217,8009F23D0,11134.58,Euro,11134.58,Euro,ACH,1, GATHER-SCATTER
2022/10/05 05:27,011874,8038232D0,011,8008EECA0,14512.25,Euro,14512.25,Euro,ACH,1, GATHER-SCATTER
2022/10/05 06:18,011874,8038232D0,01226,800268EE0,6501.97,Euro,6501.97,Euro,ACH,1, GATHER-SCATTER
2022/10/05 18:48,011874,8038232D0,003497,8046EAD10,1104.77,Euro,1104.77,Euro,ACH,1, GATHER-SCATTER
2022/08/01 10:42,027,8269E3710,02104845,827D595E0,6699.83,Canadian Dollar,6699.83,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/02 06:12,02107563,82802F880,02104845,827D595E0,10996.98,Canadian Dollar,10996.98,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/05 14:38,0210,8221F6BA0,02104845,827D595E0,909.60,Canadian Dollar,909.60,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/06 12:10,028,822CD57F0,02104845,827D595E0,23200.62,Canadian Dollar,23200.62,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/08 08:49,008,822CD5750,02104845,827D595E0,12768.44,Canadian Dollar,12768.44,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/08 15:26,0295035,827204280,02104845,827D595E0,8216.13,Canadian Dollar,8216.13,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/10 15:33,028,822CD5930,02104845,827D595E0,645.17,Canadian Dollar,645.17,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/15 23:25,028,823682030,02104845,827D595E0,3555.95,Canadian Dollar,3555.95,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/18 11:15,0295035,822C75C80,02104845,827D595E0,2105.84,Canadian Dollar,2105.84,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/21 16:10,00106173,827D5A3B0,02104845,827D595E0,19124.14,Canadian Dollar,19124.14,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/21 16:43,02106882,827D59F00,02104845,827D595E0,7144.66,Canadian Dollar,7144.66,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/25 07:18,01105567,827529F00,02104845,827D595E0,2474.30,Canadian Dollar,2474.30,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/26 08:07,028,8269E58A0,02104845,827D595E0,22781.69,Canadian Dollar,22781.69,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/27 07:52,028,822CD5B20,02104845,827D595E0,24160.32,Canadian Dollar,24160.32,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/28 19:39,01107259,827D5A1C0,02104845,827D595E0,21963.26,Canadian Dollar,21963.26,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/28 07:27,02104845,827D595E0,008,822CD5750,1034.49,Canadian Dollar,1034.49,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/29 16:06,02104845,827D595E0,0295035,822C75C80,4233.28,Canadian Dollar,4233.28,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/04 12:00,02104845,827D595E0,028,822CD57F0,17623.07,Canadian Dollar,17623.07,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/16 09:09,02104845,827D595E0,028,823682030,10223.26,Canadian Dollar,10223.26,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/27 01:49,02104845,827D595E0,02106882,827D59F00,11267.10,Canadian Dollar,11267.10,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/27 07:38,02104845,827D595E0,01105567,827529F00,20960.02,Canadian Dollar,20960.02,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/27 09:36,02104845,827D595E0,0095200,8265ACBF0,16033.83,Canadian Dollar,16033.83,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/29 14:56,02104845,827D595E0,028,822CD5B20,5703.27,Canadian Dollar,5703.27,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/30 15:09,02104845,827D595E0,01113221,829E97B00,25875.62,Canadian Dollar,25875.62,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/08/01 13:06,026833,8041617B0,014565,802A8C1A0,12713.70,Euro,12713.70,Euro,ACH,1, GATHER-SCATTER
2022/08/04 18:30,001887,801AFD390,014565,802A8C1A0,11875.61,Euro,11875.61,Euro,ACH,1, GATHER-SCATTER
2022/08/17 12:19,012252,803293B90,014565,802A8C1A0,3188.76,Euro,3188.76,Euro,ACH,1, GATHER-SCATTER
2022/08/19 11:37,011315,800C71750,014565,802A8C1A0,10743.56,Euro,10743.56,Euro,ACH,1, GATHER-SCATTER
2022/08/25 11:32,006066,804217760,014565,802A8C1A0,3673.14,Euro,3673.14,Euro,ACH,1, GATHER-SCATTER
2022/08/25 22:17,014565,802A8C1A0,02776,801F8F3E0,10638.44,US Dollar,10638.44,US Dollar,ACH,1, GATHER-SCATTER
2022/08/26 21:16,014565,802A8C1A0,004495,801ED9F40,10888.18,US Dollar,10888.18,US Dollar,ACH,1, GATHER-SCATTER
2022/08/30 05:00,014565,802A8C1A0,0111113,804301690,9455.68,US Dollar,9455.68,US Dollar,ACH,1, GATHER-SCATTER
2022/09/06 12:34,014565,802A8C1A0,0110319,804532550,14054.18,Euro,14054.18,Euro,ACH,1, GATHER-SCATTER
2022/09/08 11:55,014565,802A8C1A0,004468,8022D5540,1700.29,Euro,1700.29,Euro,ACH,1, GATHER-SCATTER
2022/09/09 08:37,014565,802A8C1A0,000,800802660,12064.10,US Dollar,12064.10,US Dollar,ACH,1, GATHER-SCATTER
2022/09/09 09:15,014565,802A8C1A0,012146,801C6B880,11467.46,Euro,11467.46,Euro,ACH,1, GATHER-SCATTER
2022/09/13 16:53,014565,802A8C1A0,023376,803545AB0,115971.43,Yuan,115971.43,Yuan,ACH,1, GATHER-SCATTER
2022/09/16 07:14,014565,802A8C1A0,028977,8044C21A0,12053.20,US Dollar,12053.20,US Dollar,ACH,1, GATHER-SCATTER
2022/09/17 12:58,014565,802A8C1A0,003,801884550,14129.07,Euro,14129.07,Euro,ACH,1, GATHER-SCATTER
2022/09/20 02:43,014565,802A8C1A0,018489,803353920,8790.20,US Dollar,8790.20,US Dollar,ACH,1, GATHER-SCATTER
2022/09/20 12:12,014565,802A8C1A0,017211,802EAE9B0,15111.46,US Dollar,15111.46,US Dollar,ACH,1, GATHER-SCATTER
2022/09/21 10:18,014565,802A8C1A0,023294,802AD6540,5109.35,US Dollar,5109.35,US Dollar,ACH,1, GATHER-SCATTER
2022/09/22 16:05,014565,802A8C1A0,024948,803A2DF10,482.45,Euro,482.45,Euro,ACH,1, GATHER-SCATTER
2022/09/28 11:24,014565,802A8C1A0,006522,8044AB180,10918.08,US Dollar,10918.08,US Dollar,ACH,1, GATHER-SCATTER
2022/08/01 15:15,0071868,8238CD3D0,0137651,815C7D630,10851.18,Euro,10851.18,Euro,ACH,1, GATHER-SCATTER
2022/08/05 08:39,0234163,81B50E590,0137651,815C7D630,12996.12,Euro,12996.12,Euro,ACH,1, GATHER-SCATTER
2022/08/09 12:05,0186747,822D6B0E0,0137651,815C7D630,16594.45,Euro,16594.45,Euro,ACH,1, GATHER-SCATTER
2022/08/12 17:26,0053575,814432FA0,0137651,815C7D630,438890359.64,Euro,438890359.64,Euro,ACH,1, GATHER-SCATTER
2022/09/04 10:22,009095,805BB0340,0137651,815C7D630,9875.54,Euro,9875.54,Euro,ACH,1, GATHER-SCATTER
2022/09/04 13:53,0137651,815C7D630,021617,800A05DC0,8679.77,Euro,8679.77,Euro,ACH,1, GATHER-SCATTER
2022/09/07 19:50,0137651,815C7D630,0126173,80A885090,7295.33,Euro,7295.33,Euro,ACH,1, GATHER-SCATTER
2022/09/15 21:36,0137651,815C7D630,023872,802B6A120,7470.74,Euro,7470.74,Euro,ACH,1, GATHER-SCATTER
2022/09/16 16:28,0137651,815C7D630,02464,8045DA3F0,16171.05,Euro,16171.05,Euro,ACH,1, GATHER-SCATTER
2022/09/17 05:06,0137651,815C7D630,0019048,8072B1FE0,10002.48,Euro,10002.48,Euro,ACH,1, GATHER-SCATTER
2022/09/18 12:36,0137651,815C7D630,018270,805176510,8802.39,US Dollar,8802.39,US Dollar,ACH,1, GATHER-SCATTER
2022/09/18 19:15,0137651,815C7D630,015133,804C851B0,3200.88,US Dollar,3200.88,US Dollar,ACH,1, GATHER-SCATTER
2022/09/20 05:30,0137651,815C7D630,0235745,80D6BBFB0,79881.31,Yuan,79881.31,Yuan,ACH,1, GATHER-SCATTER
2022/09/22 04:35,0137651,815C7D630,01208,80162EDC0,16953.65,US Dollar,16953.65,US Dollar,ACH,1, GATHER-SCATTER
2022/09/23 11:18,0137651,815C7D630,0244020,811483110,886254.74,Yen,886254.74,Yen,ACH,1, GATHER-SCATTER
2022/09/24 08:58,0137651,815C7D630,0045489,81A2BDFD0,167.77,US Dollar,167.77,US Dollar,ACH,1, GATHER-SCATTER
2022/09/24 17:27,0137651,815C7D630,029,8231F9BD0,14925.82,Canadian Dollar,14925.82,Canadian Dollar,ACH,1, GATHER-SCATTER
2022/09/30 08:40,0137651,815C7D630,001046,8007EB110,15999.54,US Dollar,15999.54,US Dollar,ACH,1, GATHER-SCATTER
2022/10/05 15:09,0137651,815C7D630,012,81B0FF3C0,99852.73,Yuan,99852.73,Yuan,ACH,1, GATHER-SCATTER
2022/08/01 03:57,00133500,83223E1D0,00133500,83223E1D0,22726.30,Australian Dollar,22726.30,Australian Dollar,ACH,1, GATHER-SCATTER
2022/08/01 17:32,0225925,80BCF6810,0115566,806CD5950,8017.46,US Dollar,8017.46,US Dollar,ACH,1, RANDOM
2022/08/01 19:08,0110787,80C64C7B0,0016112,80B3FD980,6793.73,Euro,6793.73,Euro,ACH,1, GATHER-SCATTER
2022/08/06 08:10,01347,8068DA5B0,0016112,80B3FD980,4819.41,Euro,4819.41,Euro,ACH,1, GATHER-SCATTER
2022/08/19 13:18,020,800D7D430,0016112,80B3FD980,14345.41,Euro,14345.41,Euro,ACH,1, GATHER-SCATTER
2022/08/20 13:31,019300,8072B9AC0,0016112,80B3FD980,4069.08,Euro,4069.08,Euro,ACH,1, GATHER-SCATTER
2022/08/22 04:38,0113707,8065113C0,0016112,80B3FD980,13922.04,Euro,13922.04,Euro,ACH,1, GATHER-SCATTER
2022/08/30 11:22,01924,8069B97F0,0016112,80B3FD980,5394.98,Euro,5394.98,Euro,ACH,1, GATHER-SCATTER
2022/08/30 09:32,0016112,80B3FD980,0052214,8154E9920,4246623.76,Rupee,4246623.76,Rupee,ACH,1, GATHER-SCATTER
2022/09/02 11:44,0016112,80B3FD980,003,8073025B0,9947.12,Euro,9947.12,Euro,ACH,1, GATHER-SCATTER
2022/09/07 22:14,0016112,80B3FD980,0260741,817183330,254712.71,Rupee,254712.71,Rupee,ACH,1, GATHER-SCATTER
2022/09/12 16:34,0016112,80B3FD980,014943,8082F5230,9211.66,Euro,9211.66,Euro,ACH,1, GATHER-SCATTER
2022/09/13 16:29,0016112,80B3FD980,0046512,811095830,1310183.43,Yen,1310183.43,Yen,ACH,1, GATHER-SCATTER
2022/09/19 10:27,0016112,80B3FD980,01208,8001E86B0,14351.39,US Dollar,14351.39,US Dollar,ACH,1, GATHER-SCATTER
2022/09/20 08:54,0016112,80B3FD980,002865,803C13D80,4548.72,US Dollar,4548.72,US Dollar,ACH,1, GATHER-SCATTER
2022/09/21 05:55,0016112,80B3FD980,015133,8079D1A00,1585.05,US Dollar,1585.05,US Dollar,ACH,1, GATHER-SCATTER
2022/09/21 09:42,0016112,80B3FD980,0012461,804BE4530,7520.24,Euro,7520.24,Euro,ACH,1, GATHER-SCATTER
2022/09/24 14:12,0016112,80B3FD980,0035558,80EAAC6B0,29448.99,Yuan,29448.99,Yuan,ACH,1, GATHER-SCATTER
2022/09/24 15:24,0016112,80B3FD980,0151996,8146BBCE0,1436664.09,Rupee,1436664.09,Rupee,ACH,1, GATHER-SCATTER
2022/09/25 07:03,0016112,80B3FD980,0155910,8156F4720,15208.06,Rupee,15208.06,Rupee,ACH,1, GATHER-SCATTER
2022/09/27 03:52,0016112,80B3FD980,002670,80988F860,796.37,US Dollar,796.37,US Dollar,ACH,1, GATHER-SCATTER
2022/09/28 05:38,0016112,80B3FD980,0217528,807BCC760,13046.35,Euro,13046.35,Euro,ACH,1, GATHER-SCATTER
2022/09/28 13:16,0016112,80B3FD980,0234286,80CEB9240,72176.66,Yuan,72176.66,Yuan,ACH,1, GATHER-SCATTER
2022/09/30 14:57,0016112,80B3FD980,0111225,81338F9C0,17676.93,US Dollar,17676.93,US Dollar,ACH,1, GATHER-SCATTER
2022/08/01 19:44,009095,8050ECCD0,0219370,80A5846C0,12897.45,Euro,12897.45,Euro,ACH,1, GATHER-SCATTER
2022/08/02 18:36,015181,802425F10,0219370,80A5846C0,16148.22,Euro,16148.22,Euro,ACH,1, GATHER-SCATTER
2022/08/13 15:20,0127099,80CEB9780,0219370,80A5846C0,13675.88,Euro,13675.88,Euro,ACH,1, GATHER-SCATTER
2022/08/14 09:51,0211845,809CE7270,0219370,80A5846C0,8800.89,Euro,8800.89,Euro,ACH,1, GATHER-SCATTER
2022/08/19 15:46,015808,803AC1080,0219370,80A5846C0,1248.58,Euro,1248.58,Euro,ACH,1, GATHER-SCATTER
2022/08/24 08:04,0111365,80483A380,0219370,80A5846C0,8687.38,Euro,8687.38,Euro,ACH,1, GATHER-SCATTER
2022/08/25 16:48,0221973,80D16C8B0,0219370,80A5846C0,12539.41,Euro,12539.41,Euro,ACH,1, GATHER-SCATTER
2022/08/25 17:10,0219370,80A5846C0,01922,800FE8220,17130.26,US Dollar,17130.26,US Dollar,ACH,1, GATHER-SCATTER
2022/08/27 12:55,0219370,80A5846C0,0218145,80C1FD6D0,13931.45,US Dollar,13931.45,US Dollar,ACH,1, GATHER-SCATTER
2022/09/05 16:16,0219370,80A5846C0,012773,802EBDC40,15752.32,US Dollar,15752.32,US Dollar,ACH,1, GATHER-SCATTER
2022/09/06 16:14,0219370,80A5846C0,012055,810055130,16809.78,Euro,16809.78,Euro,ACH,1, GATHER-SCATTER
2022/09/29 00:47,0219370,80A5846C0,01938,802DC6810,15015.14,Euro,15015.14,Euro,ACH,1, GATHER-SCATTER
2022/08/01 19:32,023517,805CD5520,0281617,826D4C2E0,9563.32,US Dollar,9563.32,US Dollar,ACH,1, RANDOM
2022/08/19 17:29,0281617,826D4C2E0,00357,813C73850,8811.47,Euro,8811.47,Euro,ACH,1, RANDOM
2022/08/01 20:25,00105904,827F427E0,0253760,8199B5A40,17478.16,US Dollar,17478.16,US Dollar,ACH,1, RANDOM
2022/08/06 07:33,0253760,8199B5A40,001891,800C4DFC0,17151.00,US Dollar,17151.00,US Dollar,ACH,1, RANDOM
2022/08/27 10:37,001891,800C4DFC0,0125161,81E12CE90,16916.19,US Dollar,16916.19,US Dollar,ACH,1, RANDOM
2022/08/01 21:04,0193168,823924790,0094197,823925180,11797.52,UK Pound,11797.52,UK Pound,ACH,1, FAN-OUT
2022/08/09 10:02,0193168,823924790,0296563,823924980,1803.50,UK Pound,1803.50,UK Pound,ACH,1, FAN-OUT
2022/08/01 23:36,0274357,81C4DCD40,0282,81C4DCCF0,1186498.61,Ruble,1186498.61,Ruble,ACH,1, FAN-OUT
2022/08/02 00:04,0074695,81C54C0B0,0282,81C54C100,79123.59,Ruble,79123.59,Ruble,ACH,1, GATHER-SCATTER
2022/08/13 00:19,0173410,81C54C150,0282,81C54C100,748241.32,Ruble,748241.32,Ruble,ACH,1, GATHER-SCATTER
2022/08/13 13:38,0282,81C54C100,0282,81C54C100,714784.82,Ruble,714784.82,Ruble,ACH,1, GATHER-SCATTER
2022/09/11 13:00,0282,81C54C100,0074695,81C54C0B0,1503619.96,Ruble,1503619.96,Ruble,ACH,1, GATHER-SCATTER
2022/08/08 09:04,0165025,81F4D5DE0,0018018,80B4E19E0,2540.74,Euro,2540.74,Euro,ACH,1, STACK
2022/08/20 10:08,0018018,80B4E19E0,011,80F8D9F60,3171.72,US Dollar,3171.72,US Dollar,ACH,1, STACK
2022/08/10 04:59,0218594,80CC95C60,0248244,81F83B350,3024.44,US Dollar,3024.44,US Dollar,ACH,1, STACK
2022/08/18 19:07,0248244,81F83B350,002247,801065C00,2524.21,Euro,2524.21,Euro,ACH,1, STACK
2022/08/18 12:33,0254963,81E5CB360,0226979,81D5BD6A0,18085.92,US Dollar,18085.92,US Dollar,ACH,1, STACK
2022/09/07 15:03,0226979,81D5BD6A0,0235948,80F916130,16416.68,Euro,16416.68,Euro,ACH,1, STACK
2022/08/07 06:14,0244483,81AD15730,022118,8083B1C20,11864.54,US Dollar,11864.54,US Dollar,ACH,1, STACK
2022/08/20 17:58,022118,8083B1C20,00519,807E3F1B0,9422.22,Euro,9422.22,Euro,ACH,1, STACK
